2.17125737721625;2.89512974950258;1.83560405058582;2.76953500964192;0.670785369643349;0.499147214291633;0.115844295019192;0.425994880104544
1.66475573678722;2.25552724453412;1.05944549574491;1.72487012330669;0.347076285614028;0.616602656966125;0.64256330627208;0.400943135935536
2.97608186210323;2.59338618237217;2.31189660416539;2.80373544516216;0.423733803811921;1.48638823422828;0.044924311106859;0.0463852027052889
1.43332401869508;1.0365118123761;2.62403810193019;2.67818545628255;1.27572683901816;1.96321092245442;0.0603668139561335;0.827253547649196
1.99552671564535;1.03410409392514;1.49665964511068;1.48336410731234;0.814298473266495;1.72169037726272;0.0363548961401256;0.0570679646990743
1.24367076449267;2.47354875480456;2.80365649881012;1.25994038966482;1.98861155449672;0.576963422057169;1.22926384011351;0.494417361194705
1.88862219494238;1.16058409966556;1.59853672264076;1.32892598413347;0.649272616643042;1.8361525801816;0.236881605227604;0.512989480728521
1.40838233586791;1.2355307146141;1.1663053921267;1.02706658096382;1.57830486951158;1.60589508336206;0.293592540090872;0.218162940770858
1.40937433131476;2.00425351457868;1.64860012785001;2.6854655675988;0.376463531878533;0.481904087779887;0.730318792063013;0.570085597353273
1.50407575653124;2.21755801943017;2.5393683787153;1.44912618233316;1.66529243655219;0.879069542270166;0.629777329650186;0.0755397831561006
2.68655176073618;1.00289086252586;2.54949701370182;2.28619362101247;0.707863317277663;2.86409238131178;0.178886923544271;0.528907314945573
2.00688466010936;1.09300223742286;1.21258691335683;1.79799253623839;0.672407719176892;0.920416349116999;0.114765636862279;0.131206031095235
2.2092897590293;1.09048162870597;1.51484901575132;2.6095911942467;0.637896499339338;3.03791344758423;0.252951516970578;0.300789007060455
1.26422479574765;1.21557118008638;2.91451763823373;2.17548087480268;1.32581875757259;0.578697988564353;0.155045898963393;0.00959556680231079
1.60535529656585;1.3755994934475;1.81337967087206;2.3069436379275;0.643907107254169;1.65073458726343;0.416034245265146;0.225203206579689
1.56062143694638;1.71283264025712;1.22527360926628;1.68760716388356;0.611082518687546;1.28328668591171;0.373100541350814;0.445875029041197
1.28973018950304;1.913912101143;2.24190972244456;2.70298367631761;1.00814701562717;0.376885706081839;0.304294513167035;0.275384523555014
